order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,cost,profit,year,month,year_month,profit_margin
103429,2024-05-01,Sharp Pen Pack,Office Supplies,North,1,7.82,0.0,7.82,5.67,2.15,2024,5,2024-05,0.2749
100978,2024-05-02,Sharp Pen Pack,Office Supplies,East,4,7.54,0.05,28.67,22.22,6.45,2024,5,2024-05,0.225
101486,2024-05-02,Buzz Bluetooth Speaker,Electronics,Central,2,62.22,0.0,124.43,79.69,44.74,2024,5,2024-05,0.3596
100860,2024-05-03,Comfy Office Chair,Furniture,East,1,235.25,0.0,235.25,139.69,95.56,2024,5,2024-05,0.4062
101878,2024-05-03,Sharp Notebook Set,Office Supplies,East,1,11.99,0.1,10.79,8.69,2.1,2024,5,2024-05,0.1946
103065,2024-05-03,Vivid Webcam HD,Electronics,Central,1,42.42,0.0,42.42,26.65,15.77,2024,5,2024-05,0.3718
103112,2024-05-03,Comfy Bookshelf,Furniture,South,1,155.4,0.0,155.4,91.42,63.98,2024,5,2024-05,0.4117
103140,2024-05-03,Buzz Wireless Earbuds,Electronics,North,1,77.13,0.0,77.13,51.22,25.91,2024,5,2024-05,0.3359
100802,2024-05-04,Aero Laptop 14,Electronics,West,3,912.33,0.15,2326.45,2010.77,315.68,2024,5,2024-05,0.1357
102131,2024-05-04,Sharp Whiteboard,Office Supplies,South,1,68.84,0.0,68.84,39.22,29.62,2024,5,2024-05,0.4303
103286,2024-05-04,Aero Laptop 14,Electronics,North,1,967.79,0.0,967.79,645.74,322.05,2024,5,2024-05,0.3328
100138,2024-05-05,Aero Laptop 16,Electronics,Central,3,1267.27,0.0,3801.82,2186.61,1615.21,2024,5,2024-05,0.4249
100230,2024-05-05,Vivid Monitor 27in,Electronics,Unknown,3,301.86,0.0,905.59,622.73,282.86,2024,5,2024-05,0.3123
100286,2024-05-05,Comfy Office Chair,Furniture,East,2,228.19,0.0,456.38,257.25,199.13,2024,5,2024-05,0.4363
101297,2024-05-05,Sharp Pen Pack,Office Supplies,East,1,7.73,0.0,7.73,5.5,2.23,2024,5,2024-05,0.2885
101675,2024-05-05,Aero Laptop 14,Electronics,North,2,945.68,0.0,1891.36,1361.3,530.06,2024,5,2024-05,0.2803
103427,2024-05-05,Comfy Standing Desk,Furniture,North,1,386.44,0.0,386.44,285.77,100.67,2024,5,2024-05,0.2605
103557,2024-05-05,Comfy Bookshelf,Furniture,South,4,156.99,0.0,627.96,464.12,163.84,2024,5,2024-05,0.2609
100030,2024-05-06,Sharp Pen Pack,Office Supplies,North,1,8.53,0.0,8.53,5.1,3.43,2024,5,2024-05,0.4021
100214,2024-05-06,Comfy Bookshelf,Furniture,Central,2,144.43,0.05,274.41,191.99,82.42,2024,5,2024-05,0.3004
100295,2024-05-06,Sharp Pen Pack,Office Supplies,North,1,8.29,0.0,8.29,5.53,2.76,2024,5,2024-05,0.3329
102455,2024-05-06,Buzz Bluetooth Speaker,Electronics,Central,4,62.22,0.0,248.89,165.35,83.54,2024,5,2024-05,0.3357
102771,2024-05-06,Sharp Whiteboard,Office Supplies,South,4,66.37,0.0,265.46,164.41,101.05,2024,5,2024-05,0.3807
100363,2024-05-07,Comfy Office Chair,Furniture,Central,1,207.92,0.05,197.52,116.1,81.42,2024,5,2024-05,0.4122
100387,2024-05-07,Sharp Whiteboard,Office Supplies,West,1,62.85,0.0,62.85,43.34,19.51,2024,5,2024-05,0.3104
100626,2024-05-07,Comfy Bookshelf,Furniture,East,2,152.45,0.0,304.9,173.21,131.69,2024,5,2024-05,0.4319
100647,2024-05-07,Comfy Bookshelf,Furniture,South,2,150.78,0.0,301.55,189.55,112.0,2024,5,2024-05,0.3714
102498,2024-05-07,Sharp Pen Pack,Office Supplies,Central,3,8.39,0.0,25.16,17.35,7.81,2024,5,2024-05,0.3104
102842,2024-05-07,Sharp Whiteboard,Office Supplies,South,1,68.34,0.0,68.34,47.34,21.0,2024,5,2024-05,0.3073
102924,2024-05-07,Vivid Webcam HD,Electronics,South,2,48.47,0.0,96.94,66.1,30.84,2024,5,2024-05,0.3181
103550,2024-05-07,Buzz Wireless Earbuds,Electronics,Central,1,80.11,0.0,80.11,54.06,26.05,2024,5,2024-05,0.3252
101018,2024-05-08,Sharp Whiteboard,Office Supplies,South,1,61.18,0.0,61.18,41.91,19.27,2024,5,2024-05,0.315
101143,2024-05-08,Comfy Bookshelf,Furniture,West,2,143.6,0.1,258.48,191.78,66.7,2024,5,2024-05,0.258
101608,2024-05-08,Buzz Bluetooth Speaker,Electronics,Central,1,58.32,0.0,58.32,41.5,16.82,2024,5,2024-05,0.2884
101763,2024-05-08,Aero Laptop 16,Electronics,Central,1,1356.54,0.0,1356.54,806.78,549.76,2024,5,2024-05,0.4053
102213,2024-05-08,Buzz Wireless Earbuds,Electronics,West,4,74.52,0.0,298.09,204.48,93.61,2024,5,2024-05,0.314
103121,2024-05-08,Sharp Whiteboard,Office Supplies,South,2,69.9,0.1,125.83,103.02,22.81,2024,5,2024-05,0.1813
103600,2024-05-08,Sharp Notebook Set,Office Supplies,Central,1,12.07,0.0,12.07,7.71,4.36,2024,5,2024-05,0.3612
100819,2024-05-09,Vivid Monitor 27in,Electronics,West,1,274.45,0.0,274.45,201.09,73.36,2024,5,2024-05,0.2673
100927,2024-05-09,Sharp Notebook Set,Office Supplies,South,1,11.74,0.0,11.74,8.02,3.72,2024,5,2024-05,0.3169
101037,2024-05-09,Buzz Bluetooth Speaker,Electronics,West,2,57.82,0.0,115.64,73.22,42.42,2024,5,2024-05,0.3668
102611,2024-05-09,Sharp Notebook Set,Office Supplies,Central,2,12.88,0.1,23.18,19.29,3.89,2024,5,2024-05,0.1678
103144,2024-05-09,Sharp Whiteboard,Office Supplies,West,3,64.25,0.05,183.11,113.02,70.09,2024,5,2024-05,0.3828
100099,2024-05-10,Comfy Office Chair,Furniture,Central,2,230.7,0.0,461.4,314.83,146.57,2024,5,2024-05,0.3177
100809,2024-05-10,Sharp Pen Pack,Office Supplies,North,1,8.39,0.0,8.39,5.92,2.47,2024,5,2024-05,0.2944
100876,2024-05-10,Sharp Whiteboard,Office Supplies,North,3,64.03,0.0,192.09,114.42,77.67,2024,5,2024-05,0.4043
101071,2024-05-10,Comfy Bookshelf,Furniture,West,1,148.86,0.1,133.98,94.41,39.57,2024,5,2024-05,0.2953
101772,2024-05-10,Sharp Pen Pack,Office Supplies,East,2,7.38,0.0,14.76,8.84,5.92,2024,5,2024-05,0.4011
101870,2024-05-10,Vivid Monitor 27in,Electronics,Central,1,261.53,0.0,261.53,160.62,100.91,2024,5,2024-05,0.3858
102675,2024-05-10,Sharp Whiteboard,Office Supplies,Central,2,67.2,0.0,134.41,89.91,44.5,2024,5,2024-05,0.3311
102694,2024-05-10,Comfy Bookshelf,Furniture,East,1,144.16,0.05,136.95,97.02,39.93,2024,5,2024-05,0.2916
103594,2024-05-10,Vivid Webcam HD,Electronics,Central,2,45.95,0.0,91.9,58.82,33.08,2024,5,2024-05,0.36
100043,2024-05-11,Buzz Bluetooth Speaker,Electronics,South,1,62.66,0.0,62.66,39.78,22.88,2024,5,2024-05,0.3651
101807,2024-05-11,Comfy Office Chair,Furniture,West,2,228.95,0.0,457.91,331.86,126.05,2024,5,2024-05,0.2753
102591,2024-05-11,Vivid Webcam HD,Electronics,East,1,45.59,0.1,41.04,26.51,14.53,2024,5,2024-05,0.354
102822,2024-05-11,Aero Laptop 16,Electronics,South,1,1351.97,0.0,1351.97,871.81,480.16,2024,5,2024-05,0.3552
103404,2024-05-11,Buzz Bluetooth Speaker,Electronics,East,2,57.5,0.0,115.0,79.65,35.35,2024,5,2024-05,0.3074
103477,2024-05-11,Vivid Monitor 27in,Electronics,South,3,286.43,0.0,859.28,630.53,228.75,2024,5,2024-05,0.2662
100884,2024-05-12,Sharp Notebook Set,Office Supplies,South,4,12.66,0.0,50.64,36.25,14.39,2024,5,2024-05,0.2842
100897,2024-05-12,Aero Laptop 16,Electronics,West,1,1339.67,0.0,1339.67,838.41,501.26,2024,5,2024-05,0.3742
101555,2024-05-12,Buzz Wireless Earbuds,Electronics,West,1,80.14,0.0,80.14,57.99,22.15,2024,5,2024-05,0.2764
102439,2024-05-12,Comfy Office Chair,Furniture,South,2,205.59,0.0,411.18,237.36,173.82,2024,5,2024-05,0.4227
102821,2024-05-12,Comfy Office Chair,Furniture,East,3,220.83,0.0,662.48,403.23,259.25,2024,5,2024-05,0.3913
102043,2024-05-13,Comfy Office Chair,Furniture,South,2,233.62,0.0,467.23,266.66,200.57,2024,5,2024-05,0.4293
102448,2024-05-14,Vivid Webcam HD,Electronics,West,3,42.33,0.0,126.98,84.51,42.47,2024,5,2024-05,0.3345
102460,2024-05-14,Sharp Notebook Set,Office Supplies,West,4,12.74,0.0,50.96,36.71,14.25,2024,5,2024-05,0.2796
103435,2024-05-14,Buzz Bluetooth Speaker,Electronics,South,1,60.49,0.0,60.49,43.07,17.42,2024,5,2024-05,0.288
100713,2024-05-15,Buzz Wireless Earbuds,Electronics,Central,2,83.67,0.0,167.34,122.64,44.7,2024,5,2024-05,0.2671
100979,2024-05-15,Vivid Monitor 27in,Electronics,North,2,257.65,0.0,515.29,312.69,202.6,2024,5,2024-05,0.3932
101388,2024-05-15,Comfy Bookshelf,Furniture,South,1,148.34,0.0,148.34,101.05,47.29,2024,5,2024-05,0.3188
102462,2024-05-15,Aero Laptop 16,Electronics,South,3,1269.89,0.15,3238.22,2266.03,972.19,2024,5,2024-05,0.3002
102978,2024-05-15,Aero Laptop 16,Electronics,North,4,1303.36,0.0,5213.44,3042.64,2170.8,2024,5,2024-05,0.4164
103421,2024-05-15,Sharp Pen Pack,Office Supplies,South,1,8.57,0.0,8.57,5.57,3.0,2024,5,2024-05,0.3501
103491,2024-05-15,Aero Laptop 16,Electronics,South,1,1253.48,0.05,1190.81,816.52,374.29,2024,5,2024-05,0.3143
100307,2024-05-16,Aero Laptop 14,Electronics,South,3,950.02,0.0,2850.05,2063.74,786.31,2024,5,2024-05,0.2759
101223,2024-05-16,Comfy Bookshelf,Furniture,Central,3,148.26,0.0,444.79,329.47,115.32,2024,5,2024-05,0.2593
102092,2024-05-16,Comfy Office Chair,Furniture,East,2,217.03,0.0,434.06,308.98,125.08,2024,5,2024-05,0.2882
102721,2024-05-16,Vivid Monitor 27in,Electronics,Central,2,294.54,0.05,559.62,409.33,150.29,2024,5,2024-05,0.2686
100612,2024-05-17,Comfy Bookshelf,Furniture,North,2,146.92,0.0,293.85,174.65,119.2,2024,5,2024-05,0.4056
101370,2024-05-17,Aero Laptop 16,Electronics,South,1,1279.56,0.0,1279.56,920.93,358.63,2024,5,2024-05,0.2803
102845,2024-05-17,Aero Laptop 16,Electronics,North,3,1382.6,0.0,4147.81,2854.26,1293.55,2024,5,2024-05,0.3119
100066,2024-05-18,Buzz Bluetooth Speaker,Electronics,South,2,60.47,0.0,120.93,71.39,49.54,2024,5,2024-05,0.4097
101730,2024-05-18,Comfy Office Chair,Furniture,West,1,225.6,0.0,225.6,124.55,101.05,2024,5,2024-05,0.4479
101915,2024-05-18,Aero Laptop 14,Electronics,West,3,908.84,0.1,2453.86,1949.17,504.69,2024,5,2024-05,0.2057
102727,2024-05-18,Vivid Monitor 27in,Electronics,North,1,274.65,0.0,274.65,153.74,120.91,2024,5,2024-05,0.4402
103228,2024-05-18,Comfy Standing Desk,Furniture,Central,3,395.41,0.0,1186.24,838.78,347.46,2024,5,2024-05,0.2929
100351,2024-05-19,Comfy Bookshelf,Furniture,Central,1,148.56,0.0,148.56,109.64,38.92,2024,5,2024-05,0.262
100780,2024-05-19,Sharp Whiteboard,Office Supplies,Central,1,68.42,0.05,65.0,41.17,23.83,2024,5,2024-05,0.3666
101045,2024-05-19,Sharp Pen Pack,Office Supplies,East,4,8.58,0.0,34.34,23.32,11.02,2024,5,2024-05,0.3209
101257,2024-05-19,Vivid Webcam HD,Electronics,West,2,41.45,0.15,70.47,56.52,13.95,2024,5,2024-05,0.198
102456,2024-05-19,Sharp Whiteboard,Office Supplies,West,4,68.69,0.0,274.75,184.6,90.15,2024,5,2024-05,0.3281
102709,2024-05-19,Aero Laptop 16,Electronics,West,2,1288.43,0.1,2319.18,1611.17,708.01,2024,5,2024-05,0.3053
100147,2024-05-20,Comfy Standing Desk,Furniture,Unknown,1,411.51,0.0,411.51,302.84,108.67,2024,5,2024-05,0.2641
102010,2024-05-20,Sharp Pen Pack,Office Supplies,South,6,8.27,0.0,49.63,36.37,13.26,2024,5,2024-05,0.2672
102260,2024-05-20,Vivid Monitor 27in,Electronics,North,5,273.09,0.0,1365.44,938.22,427.22,2024,5,2024-05,0.3129
103615,2024-05-20,Sharp Whiteboard,Office Supplies,North,1,66.12,0.05,62.82,49.54,13.28,2024,5,2024-05,0.2114
100701,2024-05-21,Vivid Webcam HD,Electronics,North,3,43.81,0.05,124.85,73.29,51.56,2024,5,2024-05,0.413
101231,2024-05-21,Buzz Bluetooth Speaker,Electronics,West,2,61.85,0.1,111.32,80.44,30.88,2024,5,2024-05,0.2774
102060,2024-05-21,Sharp Pen Pack,Office Supplies,West,1,7.6,0.0,7.6,5.08,2.52,2024,5,2024-05,0.3316
102303,2024-05-21,Buzz Bluetooth Speaker,Electronics,North,1,62.58,0.0,62.58,36.63,25.95,2024,5,2024-05,0.4147
102565,2024-05-21,Comfy Standing Desk,Furniture,North,1,397.25,0.0,397.25,282.49,114.76,2024,5,2024-05,0.2889
101593,2024-05-22,Comfy Bookshelf,Furniture,East,1,154.81,0.0,154.81,104.4,50.41,2024,5,2024-05,0.3256
102219,2024-05-22,Aero Laptop 16,Electronics,Central,3,1326.97,0.0,3980.91,2633.65,1347.26,2024,5,2024-05,0.3384
100436,2024-05-23,Comfy Standing Desk,Furniture,Central,1,430.26,0.1,387.23,262.67,124.56,2024,5,2024-05,0.3217
100733,2024-05-23,Sharp Notebook Set,Office Supplies,East,2,12.94,0.0,25.88,16.86,9.02,2024,5,2024-05,0.3485
101007,2024-05-23,Comfy Office Chair,Furniture,West,1,232.55,0.0,232.55,164.33,68.22,2024,5,2024-05,0.2934
100051,2024-05-24,Comfy Office Chair,Furniture,North,1,235.98,0.0,235.98,140.58,95.4,2024,5,2024-05,0.4043
100500,2024-05-24,Comfy Office Chair,Furniture,South,1,235.34,0.0,235.34,143.1,92.24,2024,5,2024-05,0.3919
100686,2024-05-24,Vivid Webcam HD,Electronics,North,2,43.25,0.0,86.5,55.88,30.62,2024,5,2024-05,0.354
101065,2024-05-24,Vivid Webcam HD,Electronics,West,1,47.59,0.0,47.59,29.97,17.62,2024,5,2024-05,0.3702
101197,2024-05-24,Comfy Office Chair,Furniture,Central,2,207.71,0.0,415.41,263.36,152.05,2024,5,2024-05,0.366
103324,2024-05-24,Buzz Bluetooth Speaker,Electronics,South,1,58.66,0.0,58.66,37.32,21.34,2024,5,2024-05,0.3638
103523,2024-05-24,Buzz Wireless Earbuds,Electronics,East,2,85.01,0.0,170.02,99.36,70.66,2024,5,2024-05,0.4156
100740,2024-05-25,Buzz Bluetooth Speaker,Electronics,East,1,63.26,0.0,63.26,46.69,16.57,2024,5,2024-05,0.2619
101035,2024-05-25,Sharp Pen Pack,Office Supplies,Central,2,7.96,0.1,14.32,10.41,3.91,2024,5,2024-05,0.273
101702,2024-05-25,Buzz Bluetooth Speaker,Electronics,South,2,55.5,0.1,99.91,64.11,35.8,2024,5,2024-05,0.3583
101814,2024-05-25,Vivid Monitor 27in,Electronics,South,1,277.24,0.0,277.24,206.68,70.56,2024,5,2024-05,0.2545
102542,2024-05-25,Vivid Monitor 27in,Electronics,West,4,280.32,0.0,1121.29,670.7,450.59,2024,5,2024-05,0.4018
102703,2024-05-25,Comfy Bookshelf,Furniture,East,8,142.36,0.0,1138.89,841.18,297.71,2024,5,2024-05,0.2614
100838,2024-05-26,Vivid Webcam HD,Electronics,North,1,45.83,0.05,43.54,26.65,16.89,2024,5,2024-05,0.3879
101444,2024-05-26,Aero Laptop 16,Electronics,North,1,1335.29,0.0,1335.29,913.65,421.64,2024,5,2024-05,0.3158
100378,2024-05-27,Sharp Pen Pack,Office Supplies,South,1,7.42,0.0,7.42,4.87,2.55,2024,5,2024-05,0.3437
101113,2024-05-27,Buzz Wireless Earbuds,Electronics,North,1,76.69,0.0,76.69,55.77,20.92,2024,5,2024-05,0.2728
101981,2024-05-27,Comfy Office Chair,Furniture,South,2,207.16,0.0,414.31,271.09,143.22,2024,5,2024-05,0.3457
102572,2024-05-27,Buzz Wireless Earbuds,Electronics,South,2,80.53,0.0,161.06,105.57,55.49,2024,5,2024-05,0.3445
102726,2024-05-27,Sharp Notebook Set,Office Supplies,West,2,11.73,0.0,23.46,16.15,7.31,2024,5,2024-05,0.3116
102805,2024-05-27,Comfy Standing Desk,Furniture,North,1,423.56,0.0,423.56,311.77,111.79,2024,5,2024-05,0.2639
101133,2024-05-28,Comfy Office Chair,Furniture,East,2,207.22,0.05,393.73,279.05,114.68,2024,5,2024-05,0.2913
101324,2024-05-28,Sharp Notebook Set,Office Supplies,East,2,11.67,0.0,23.33,13.71,9.62,2024,5,2024-05,0.4123
101663,2024-05-28,Vivid Monitor 27in,Electronics,South,2,292.24,0.0,584.49,335.37,249.12,2024,5,2024-05,0.4262
101696,2024-05-28,Sharp Whiteboard,Office Supplies,East,1,68.53,0.0,68.53,38.5,30.03,2024,5,2024-05,0.4382
100327,2024-05-29,Buzz Bluetooth Speaker,Electronics,East,1,61.03,0.1,54.92,44.34,10.58,2024,5,2024-05,0.1926
101483,2024-05-29,Aero Laptop 16,Electronics,East,3,1263.56,0.05,3601.15,2343.46,1257.69,2024,5,2024-05,0.3492
103023,2024-05-29,Sharp Whiteboard,Office Supplies,North,1,65.25,0.0,65.25,45.68,19.57,2024,5,2024-05,0.2999
103284,2024-05-29,Comfy Standing Desk,Furniture,East,3,430.42,0.1,1162.15,945.76,216.39,2024,5,2024-05,0.1862
103395,2024-05-29,Buzz Wireless Earbuds,Electronics,Central,1,83.03,0.0,83.03,60.77,22.26,2024,5,2024-05,0.2681
100296,2024-05-30,Buzz Bluetooth Speaker,Electronics,Central,1,57.8,0.0,57.8,32.51,25.29,2024,5,2024-05,0.4375
101047,2024-05-30,Vivid Webcam HD,Electronics,North,1,46.23,0.0,46.23,28.63,17.6,2024,5,2024-05,0.3807
101205,2024-05-30,Vivid Webcam HD,Electronics,East,2,46.13,0.1,83.03,58.13,24.9,2024,5,2024-05,0.2999
103444,2024-05-30,Comfy Bookshelf,Furniture,East,1,159.2,0.0,159.2,101.69,57.51,2024,5,2024-05,0.3612
103514,2024-05-30,Vivid Webcam HD,Electronics,West,1,43.15,0.0,43.15,31.34,11.81,2024,5,2024-05,0.2737
102685,2024-05-31,Aero Laptop 14,Electronics,Central,2,984.94,0.0,1969.88,1106.01,863.87,2024,5,2024-05,0.4385
102831,2024-05-31,Comfy Office Chair,Furniture,North,1,204.74,0.15,174.03,126.78,47.25,2024,5,2024-05,0.2715
103135,2024-05-31,Aero Laptop 14,Electronics,North,2,926.69,0.15,1575.38,1151.87,423.51,2024,5,2024-05,0.2688
103231,2024-05-31,Aero Laptop 16,Electronics,North,3,1337.99,0.0,4013.96,2443.52,1570.44,2024,5,2024-05,0.3912
100302,2024-06-01,Comfy Bookshelf,Furniture,East,4,143.56,0.0,574.25,419.61,154.64,2024,6,2024-06,0.2693
101401,2024-06-01,Comfy Office Chair,Furniture,North,3,205.05,0.1,553.64,451.59,102.05,2024,6,2024-06,0.1843
101641,2024-06-01,Comfy Office Chair,Furniture,West,1,210.5,0.0,210.5,118.61,91.89,2024,6,2024-06,0.4365
102722,2024-06-01,Vivid Webcam HD,Electronics,North,3,43.92,0.0,131.76,77.54,54.22,2024,6,2024-06,0.4115
102799,2024-06-01,Buzz Wireless Earbuds,Electronics,East,1,80.91,0.0,80.91,53.04,27.87,2024,6,2024-06,0.3445
102952,2024-06-01,Aero Laptop 16,Electronics,Central,1,1205.03,0.0,1205.03,899.07,305.96,2024,6,2024-06,0.2539
100886,2024-06-02,Aero Laptop 16,Electronics,West,2,1226.45,0.0,2452.89,1770.71,682.18,2024,6,2024-06,0.2781
101614,2024-06-02,Comfy Standing Desk,Furniture,North,1,391.17,0.0,391.17,292.73,98.44,2024,6,2024-06,0.2517
102263,2024-06-02,Sharp Whiteboard,Office Supplies,West,1,64.22,0.0,64.22,35.94,28.28,2024,6,2024-06,0.4404
103198,2024-06-02,Sharp Whiteboard,Office Supplies,Central,1,68.53,0.1,61.68,43.19,18.49,2024,6,2024-06,0.2998
103515,2024-06-02,Aero Laptop 14,Electronics,Central,1,938.65,0.0,938.65,641.27,297.38,2024,6,2024-06,0.3168
101805,2024-06-03,Comfy Office Chair,Furniture,Central,1,221.79,0.0,221.79,127.39,94.4,2024,6,2024-06,0.4256
102077,2024-06-03,Vivid Monitor 27in,Electronics,Central,2,282.52,0.0,565.05,380.53,184.52,2024,6,2024-06,0.3266
102699,2024-06-03,Comfy Office Chair,Furniture,West,5,233.84,0.0,1169.22,661.3,507.92,2024,6,2024-06,0.4344
102579,2024-06-04,Buzz Bluetooth Speaker,Electronics,East,3,63.76,0.0,191.27,105.68,85.59,2024,6,2024-06,0.4475
100251,2024-06-05,Vivid Webcam HD,Electronics,East,1,47.47,0.0,47.47,33.6,13.87,2024,6,2024-06,0.2922
100544,2024-06-05,Buzz Bluetooth Speaker,Electronics,South,1,57.46,0.0,57.46,36.26,21.2,2024,6,2024-06,0.369
100161,2024-06-06,Sharp Notebook Set,Office Supplies,East,1,11.45,0.05,10.87,7.03,3.84,2024,6,2024-06,0.3533
100661,2024-06-06,Buzz Bluetooth Speaker,Electronics,East,1,56.8,0.0,56.8,39.3,17.5,2024,6,2024-06,0.3081
101715,2024-06-06,Vivid Webcam HD,Electronics,Central,1,46.56,0.0,46.56,27.16,19.4,2024,6,2024-06,0.4167
102146,2024-06-06,Comfy Office Chair,Furniture,Central,2,226.5,0.0,453.0,337.54,115.46,2024,6,2024-06,0.2549
103505,2024-06-06,Sharp Whiteboard,Office Supplies,Central,2,60.33,0.0,120.67,67.91,52.76,2024,6,2024-06,0.4372
100824,2024-06-07,Sharp Pen Pack,Office Supplies,Central,1,7.39,0.0,7.39,4.86,2.53,2024,6,2024-06,0.3424
100868,2024-06-07,Vivid Webcam HD,Electronics,Central,2,44.29,0.0,88.59,64.26,24.33,2024,6,2024-06,0.2746
101797,2024-06-07,Aero Laptop 16,Electronics,Central,3,1212.02,0.05,3454.26,2598.68,855.58,2024,6,2024-06,0.2477
102427,2024-06-07,Comfy Standing Desk,Furniture,North,4,381.69,0.0,1526.74,1042.47,484.27,2024,6,2024-06,0.3172
103008,2024-06-07,Vivid Webcam HD,Electronics,West,4,42.08,0.0,168.34,119.23,49.11,2024,6,2024-06,0.2917
101789,2024-06-08,Vivid Webcam HD,Electronics,West,2,46.17,0.1,83.11,59.11,24.0,2024,6,2024-06,0.2888
102385,2024-06-08,Buzz Bluetooth Speaker,Electronics,East,2,58.76,0.15,99.89,70.11,29.78,2024,6,2024-06,0.2981
103592,2024-06-08,Comfy Office Chair,Furniture,West,2,226.65,0.0,453.29,284.7,168.59,2024,6,2024-06,0.3719
100705,2024-06-09,Aero Laptop 14,Electronics,West,1,1020.16,0.05,969.16,660.72,308.44,2024,6,2024-06,0.3183
101417,2024-06-09,Sharp Pen Pack,Office Supplies,Central,1,7.56,0.0,7.56,5.24,2.32,2024,6,2024-06,0.3069
101826,2024-06-09,Vivid Monitor 27in,Electronics,South,2,267.44,0.0,534.89,393.35,141.54,2024,6,2024-06,0.2646
100519,2024-06-10,Buzz Wireless Earbuds,Electronics,North,1,77.57,0.0,77.57,50.49,27.08,2024,6,2024-06,0.3491
101318,2024-06-10,Comfy Standing Desk,Furniture,North,1,415.61,0.0,415.61,283.23,132.38,2024,6,2024-06,0.3185
101395,2024-06-10,Vivid Webcam HD,Electronics,West,2,41.52,0.0,83.04,51.24,31.8,2024,6,2024-06,0.3829
101574,2024-06-10,Buzz Wireless Earbuds,Electronics,North,1,85.4,0.0,85.4,56.0,29.4,2024,6,2024-06,0.3443
102154,2024-06-10,Vivid Webcam HD,Electronics,Central,1,42.19,0.0,42.19,23.91,18.28,2024,6,2024-06,0.4333
102752,2024-06-10,Comfy Office Chair,Furniture,South,2,213.86,0.05,406.33,249.97,156.36,2024,6,2024-06,0.3848
103295,2024-06-10,Buzz Bluetooth Speaker,Electronics,South,1,62.51,0.0,62.51,46.28,16.23,2024,6,2024-06,0.2596
100243,2024-06-11,Buzz Wireless Earbuds,Electronics,Central,1,73.63,0.0,73.63,45.53,28.1,2024,6,2024-06,0.3816
100298,2024-06-12,Vivid Monitor 27in,Electronics,North,3,301.85,0.0,905.54,637.64,267.9,2024,6,2024-06,0.2958
102004,2024-06-12,Comfy Bookshelf,Furniture,Central,3,155.96,0.0,467.87,310.2,157.67,2024,6,2024-06,0.337
102428,2024-06-12,Sharp Whiteboard,Office Supplies,South,3,59.94,0.1,161.84,112.8,49.04,2024,6,2024-06,0.303
102712,2024-06-12,Aero Laptop 14,Electronics,East,2,1022.06,0.05,1941.91,1154.28,787.63,2024,6,2024-06,0.4056
103469,2024-06-12,Buzz Bluetooth Speaker,Electronics,West,2,56.06,0.0,112.13,66.87,45.26,2024,6,2024-06,0.4036
100916,2024-06-13,Aero Laptop 16,Electronics,North,2,1252.05,0.0,2504.11,1873.91,630.2,2024,6,2024-06,0.2517
101392,2024-06-13,Aero Laptop 14,Electronics,North,1,932.6,0.1,839.34,678.9,160.44,2024,6,2024-06,0.1912
100359,2024-06-14,Aero Laptop 14,Electronics,Central,2,895.22,0.0,1790.44,1257.56,532.88,2024,6,2024-06,0.2976
100561,2024-06-14,Buzz Wireless Earbuds,Electronics,Central,3,75.16,0.0,225.47,164.55,60.92,2024,6,2024-06,0.2702
101463,2024-06-14,Comfy Bookshelf,Furniture,West,2,151.81,0.0,303.63,207.08,96.55,2024,6,2024-06,0.318
102467,2024-06-14,Comfy Bookshelf,Furniture,West,1,138.85,0.0,138.85,103.82,35.03,2024,6,2024-06,0.2523
103163,2024-06-14,Comfy Bookshelf,Furniture,North,1,138.01,0.05,131.11,84.6,46.51,2024,6,2024-06,0.3547
103363,2024-06-14,Buzz Bluetooth Speaker,Electronics,Central,4,63.3,0.0,253.2,157.78,95.42,2024,6,2024-06,0.3769
100282,2024-06-15,Sharp Pen Pack,Office Supplies,North,2,7.79,0.15,13.24,11.24,2.0,2024,6,2024-06,0.1511
101000,2024-06-15,Vivid Monitor 27in,Electronics,South,3,281.83,0.0,845.5,588.58,256.92,2024,6,2024-06,0.3039
101858,2024-06-15,Sharp Whiteboard,Office Supplies,East,4,63.18,0.0,252.7,143.69,109.01,2024,6,2024-06,0.4314
102182,2024-06-15,Sharp Pen Pack,Office Supplies,West,3,7.66,0.0,22.97,15.21,7.76,2024,6,2024-06,0.3378
103025,2024-06-15,Sharp Whiteboard,Office Supplies,South,1,61.6,0.0,61.6,35.92,25.68,2024,6,2024-06,0.4169
103409,2024-06-15,Aero Laptop 14,Electronics,West,1,989.42,0.0,989.42,550.31,439.11,2024,6,2024-06,0.4438
100420,2024-06-16,Comfy Standing Desk,Furniture,West,2,421.51,0.0,843.02,486.09,356.93,2024,6,2024-06,0.4234
101642,2024-06-16,Comfy Bookshelf,Furniture,South,1,161.65,0.0,161.65,114.08,47.57,2024,6,2024-06,0.2943
101827,2024-06-16,Vivid Webcam HD,Electronics,North,3,43.32,0.0,129.95,87.67,42.28,2024,6,2024-06,0.3254
102553,2024-06-16,Comfy Bookshelf,Furniture,South,2,152.7,0.1,274.87,174.76,100.11,2024,6,2024-06,0.3642
